	ActionName	TaskId	TaskName	TaskCode	ModelName	BehaviourType	AnyOfTheseMode	SearchSetGroup	PropertyName	Operator	PropertyValue
	NONE	3560357	Demolition of Rental Cabins		V02_forecourt rental cabins.skp	Demolition	And	AllOfThese	General.Layer	Equals	Layer0
	NONE	16414224	DEMRC - Demolish Rental Cabins	CON.SP1.1060	V03_forecourt rental cabins.skp	Demolition	And	AllOfThese	General.Layer	Equals	Layer0
	NONE	16413100	PB - A1-1 - Piling (22no.)	CON.SP1.2105	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	Element.Family	Equals	AUR_StrFdn_Pile
	NONE	16413100	PB - A1-1 - Piling (22no.)	CON.SP1.2105	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	VB_PDS.Zone	Equals	Zone A1-2
	NONE	16413100	PB - A1-1 - Piling (22no.)	CON.SP1.2105	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	VB_PDS.Zone	Equals	Zone A1-1
	NONE	16414745	PB - A1-1 - Pour Pile Cap & Ground Beams	CON.SP1.2135	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A1-1
	NONE	16414745	PB - A1-1 - Pour Pile Cap & Ground Beams	CON.SP1.2135	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFdn_GroundBeam
	NONE	16414745	PB - A1-1 - Pour Pile Cap & Ground Beams	CON.SP1.2135	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFdn_Pilecap
	NONE	16413326	PB - A1-1 - Cure Piers Prior to Installing Crosshead (10No)	CON.SP1.2155	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	Element.Type	Equals	AUR_Column_Conc Round_900
	NONE	16413326	PB - A1-1 - Cure Piers Prior to Installing Crosshead (10No)	CON.SP1.2155	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	VB_PDS.Zone	Equals	Zone A1-1
	NONE	16413147	PB - A1-2 - Pour Pile Caps & Ground Beams	CON.SP1.2218	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A1-2
	NONE	16413147	PB - A1-2 - Pour Pile Caps & Ground Beams	CON.SP1.2218	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFdn_GroundBeam
	NONE	16413147	PB - A1-2 - Pour Pile Caps & Ground Beams	CON.SP1.2218	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFdn_Pilecap
	NONE	16413327	PB - A1-2 - Cure Piers Prior to Installing Crosshead (2No)	CON.SP1.2230	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A1-2
	NONE	16413327	PB - A1-2 - Cure Piers Prior to Installing Crosshead (2No)	CON.SP1.2230	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Type	Equals	AUR_Column_Conc Round_900
	NONE	16413107	PB - A2 - Piling (4no.)	CON.SP1.2245	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A2
	NONE	16413107	PB - A2 - Piling (4no.)	CON.SP1.2245	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFdn_Pile
	NONE	16414720	PB - A2 - Pour Pile Caps & Ground Beams	CON.SP1.2263	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A2
	NONE	16414720	PB - A2 - Pour Pile Caps & Ground Beams	CON.SP1.2263	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFdn_Pilecap
	NONE	16414720	PB - A2 - Pour Pile Caps & Ground Beams	CON.SP1.2263	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFdn_GroundBeam
	NONE	16413328	PB - A2 - Cure Piers Prior to Installing Crosshead (2No)	CON.SP1.2275	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A2
	NONE	16413328	PB - A2 - Cure Piers Prior to Installing Crosshead (2No)	CON.SP1.2275	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Type	Equals	AUR_Column_Conc Round_900
	NONE	16413197	PB - A2 - Install Steel Crossheads (1No)	CON.SP1.2278	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A2
	NONE	16413197	PB - A2 - Install Steel Crossheads (1No)	CON.SP1.2278	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	VB_PDS.Item description	Equals	Cross head beam
	NONE	16413113	PB - A3 - Piling (4no.)	CON.SP1.2310	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A3
	NONE	16413113	PB - A3 - Piling (4no.)	CON.SP1.2310	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFdn_Pile
	NONE	16414726	PB - A3 - Pour Pile Caps & Ground Beams	CON.SP1.2340	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A3
	NONE	16414726	PB - A3 - Pour Pile Caps & Ground Beams	CON.SP1.2340	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFdn_Pilecap
	NONE	16414726	PB - A3 - Pour Pile Caps & Ground Beams	CON.SP1.2340	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFdn_GroundBeam
	NONE	16413329	PB - A3 - Cure Piers Prior to Installing Crosshead (2No)	CON.SP1.2360	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A3
	NONE	16413329	PB - A3 - Cure Piers Prior to Installing Crosshead (2No)	CON.SP1.2360	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Type	Equals	AUR_Column_Conc Round_900
	NONE	16413199	PB - A3 - Install Steel Crossheads (1No)	CON.SP1.2365	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A3
	NONE	16413199	PB - A3 - Install Steel Crossheads (1No)	CON.SP1.2365	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	VB_PDS.Item description	Equals	Cross head beam
	NONE	16413117	PB - A4 - Piling (4no.)	CON.SP1.2415	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A4
	NONE	16413117	PB - A4 - Piling (4no.)	CON.SP1.2415	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFdn_Pile
	NONE	16414732	PB - A4 - Pour Pile Caps & Ground Beams	CON.SP1.2445	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A4
	NONE	16414732	PB - A4 - Pour Pile Caps & Ground Beams	CON.SP1.2445	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFdn_GroundBeam
	NONE	16414732	PB - A4 - Pour Pile Caps & Ground Beams	CON.SP1.2445	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFdn_Pilecap
	NONE	16413330	PB - A4 - Cure Piers Prior to Installing Crosshead (2No)	CON.SP1.2465	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A4
	NONE	16413330	PB - A4 - Cure Piers Prior to Installing Crosshead (2No)	CON.SP1.2465	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Type	Equals	AUR_Column_Conc Round_900
	NONE	16413201	PB - A4 - Install Steel Crosshead (1No)	CON.SP1.2470	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A4
	NONE	16413201	PB - A4 - Install Steel Crosshead (1No)	CON.SP1.2470	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	VB_PDS.Item description	Equals	Cross head beam
	NONE	16413120	PB - A5 - Piling (4no.)	CON.SP1.2515	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A5
	NONE	16413120	PB - A5 - Piling (4no.)	CON.SP1.2515	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFdn_Pile
	NONE	16414738	PB - A5 - Pour Pile Caps & Ground Beams	CON.SP1.2545	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A5
	NONE	16414738	PB - A5 - Pour Pile Caps & Ground Beams	CON.SP1.2545	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFdn_Pilecap
	NONE	16414738	PB - A5 - Pour Pile Caps & Ground Beams	CON.SP1.2545	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFdn_GroundBeam
	NONE	16413119	PB - A5 - Pour Piers (2No)	CON.SP1.2560	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A5
	NONE	16413119	PB - A5 - Pour Piers (2No)	CON.SP1.2560	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Type	Equals	AUR_Column_Conc Round_900
	NONE	16413121	PB - A1-1 - Install Floor Beams	CON.SP1.2101	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A1- 1 Hammer head
	NONE	16413121	PB - A1-1 - Install Floor Beams	CON.SP1.2101	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	VB_PDS.Item description	Equals	Floor Beams
	NONE	16414564	PB - A1-1 - Erect Steel Columns & Primary Roofing Steel  (after modules are installed)	CON.SP1.2102	V01_MH Roof zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A1-1
	NONE	16414564	PB - A1-1 - Erect Steel Columns & Primary Roofing Steel  (after modules are installed)	CON.SP1.2102	V01_MH Roof zoning - VBS.nwd	Construction	And	AnyOfThese	VB_PDS.Item description	Equals	Roof
	NONE	16413149	PB - A1-2 - Install Floor Beams	CON.SP1.2201	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A1- 2 Crane Area
	NONE	16413152	PB - A1-2 - Erect Steel Columns and Roofing for A1 Hammerhead Area 2	CON.SP1.2202	V01_MH Roof zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A1-2
	NONE	16413152	PB - A1-2 - Erect Steel Columns and Roofing for A1 Hammerhead Area 2	CON.SP1.2202	V01_MH Roof zoning - VBS.nwd	Construction	And	AnyOfThese	VB_PDS.Item description	Equals	Roof
	NONE	16413152	PB - A1-2 - Erect Steel Columns and Roofing for A1 Hammerhead Area 2	CON.SP1.2202	V01_MH Roof zoning - VBS.nwd	Construction	And	AnyOfThese	Element.Workset	Equals	APAM_ST_Steelwork
	NONE	16413151	PB - A1-2 - FRP Level 2 Concrete Deck	CON.SP1.2205	V01_MH_Split slab_VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	A1-2
	NONE	16413154	PB - A1-A2 - Install Floor Beams (Night Works)	CON.SP1.2012	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A1-A2
	NONE	16413154	PB - A1-A2 - Install Floor Beams (Night Works)	CON.SP1.2012	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	VB_PDS.Item description	Equals	Sliding beams
	NONE	16413154	PB - A1-A2 - Install Floor Beams (Night Works)	CON.SP1.2012	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	VB_PDS.Item description	Equals	Central beams
	NONE	16413124	PB - A1-A2 - Install Modular Segments Inc. Bondek, Facade Glazing & Roof (Night Works)	CON.SP1.2112	V01_MH Ped Bridge - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Contains	8
	NONE	16413125	PB - A1-A2 - FRP Concrete Deck	CON.SP1.2412	V01_MH_Split slab_VBS.nwd	Construction	Or	AllOfThese	VB_PDS.Zone	Equals	Ped Bridge
	NONE	16413125	PB - A1-A2 - FRP Concrete Deck	CON.SP1.2412	V01_MH_Split slab_VBS.nwd	Construction	Or	AnyOfThese	VB_PDS.Zone	Equals	A1-1
	NONE	16413125	PB - A1-A2 - FRP Concrete Deck	CON.SP1.2412	V01_MH_Split slab_VBS.nwd	Construction	Or	AnyOfThese	Item.Type	Equals	Floors: Floor: AUR_StrFlr_Timber Floor_25
	NONE	16413126	PB - A2-A3 - Install Floor Beams (Night Works)	CON.SP1.2023	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A2-A3
	NONE	16413156	PB - A2-A3 - Splice Modules and Seal Gaps	CON.SP1.2223	V01_MH Ped Bridge - VBS.nwd	Construction	Or	AllOfThese	VB_PDS.Zone	Contains	7
	NONE	16413156	PB - A2-A3 - Splice Modules and Seal Gaps	CON.SP1.2223	V01_MH Ped Bridge - VBS.nwd	Construction	Or	AnyOfThese	VB_PDS.Zone	Contains	6
	NONE	16413128	PB - A3-A4 - Install Floor Beams (Night Works)	CON.SP1.2034	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A3-A4
	NONE	16413158	PB - A3-A4 - Splice Modules and Seal Gaps	CON.SP1.2234	V01_MH Ped Bridge - VBS.nwd	Construction	Or	AllOfThese	VB_PDS.Zone	Contains	5
	NONE	16413158	PB - A3-A4 - Splice Modules and Seal Gaps	CON.SP1.2234	V01_MH Ped Bridge - VBS.nwd	Construction	Or	AnyOfThese	VB_PDS.Zone	Contains	4
	NONE	16413130	PB - A4-A5 - Install Floor Beams (Night Works)	CON.SP1.2045	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	Or	AllOfThese	VB_PDS.Zone	Equals	Zone A4-A5
	NONE	16413130	PB - A4-A5 - Install Floor Beams (Night Works)	CON.SP1.2045	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	Or	AnyOfThese	VB_PDS.Item description	Equals	Central beams
	NONE	16413160	PB - A4-A5 - Splice Modules and Seal Gaps	CON.SP1.2745	V01_MH Ped Bridge - VBS.nwd	Construction	Or	AllOfThese	VB_PDS.Zone	Contains	2
	NONE	16413160	PB - A4-A5 - Splice Modules and Seal Gaps	CON.SP1.2745	V01_MH Ped Bridge - VBS.nwd	Construction	Or	AnyOfThese	VB_PDS.Zone	Contains	3
	NONE	16413132	PB - A5-L2D - Install Floor Beams (Night Works)	CON.SP1.2035	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	Or	AllOfThese	VB_PDS.Zone2	Equals	Zone A5
	NONE	16413132	PB - A5-L2D - Install Floor Beams (Night Works)	CON.SP1.2035	V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	Or	AnyOfThese	VB_PDS.Zone	Equals	Zone A5
	NONE	16413167	PB - A5-L2D - Splice Modules and Seal Gaps	CON.SP1.2065	V01_MH Ped Bridge - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Contains	1
	NONE	16413161	PB - Complete Sealing of Roof Post Module Installation (Watertight)	CON.SP1.2502	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AllOfThese	VB_PDS.Zone	Contains	module
	NONE	16413161	PB - Complete Sealing of Roof Post Module Installation (Watertight)	CON.SP1.2502	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AnyOfThese	Element.Type	Equals	GAM_Roof_Cladding_MetalDeck_65_RFS-001
	NONE	16413161	PB - Complete Sealing of Roof Post Module Installation (Watertight)	CON.SP1.2502	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AnyOfThese	Element.Type	Equals	GAM_StrFra_Bridge_PopUpEave_CLA-001
	NONE	16413161	PB - Complete Sealing of Roof Post Module Installation (Watertight)	CON.SP1.2502	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AnyOfThese	Element.Type	Equals	GAM_CurtainPanel_SystemPanel_Louvre_33_LVR-201
	NONE	16413161	PB - Complete Sealing of Roof Post Module Installation (Watertight)	CON.SP1.2502	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AnyOfThese	Element.Type	Equals	GAM_Wall_Louvre_Vertical_LVR-002
	NONE	16413134	PB - Remove Temporary Works for Fall/Drop Protection over Traffic (Night)	CON.SP1.2503	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AllOfThese	Type Custom.APAM_Uniclass2015_Pr_Title	Equals	Skylights
	NONE	16414695	PB - A1-1 - Install Roofing for Work Area 1	CON.SP1.2504	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	A1-1
	NONE	16414695	PB - A1-1 - Install Roofing for Work Area 1	CON.SP1.2504	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AnyOfThese	Element.Type	Equals	GAM_StrFra_Bridge_PopUpEave_CLA-001
	NONE	16414695	PB - A1-1 - Install Roofing for Work Area 1	CON.SP1.2504	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AnyOfThese	Element.Type	Equals	GAM_Roof_Cladding_MetalDeck_65_RFS-001
	NONE	16414696	PB - A1-2 - Install Roofing for Work Area 2	CON.SP1.2506	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	A1-2
	NONE	16414696	PB - A1-2 - Install Roofing for Work Area 2	CON.SP1.2506	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AnyOfThese	Element.Type	Equals	GAM_StrFra_Bridge_PopUpEave_CLA-001
	NONE	16414696	PB - A1-2 - Install Roofing for Work Area 2	CON.SP1.2506	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AnyOfThese	Element.Type	Equals	GAM_Roof_Cladding_MetalDeck_65_RFS-001
	NONE	16413162	PB - Install Underside Cladding & Complete Joints Betweeen Modules (Night)	CON.SP1.2507	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AllOfThese	VB_PDS.Zone	Contains	module
	NONE	16413162	PB - Install Underside Cladding & Complete Joints Betweeen Modules (Night)	CON.SP1.2507	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AnyOfThese	Element.Type	Equals	GAM_StrFra_Bridge_SoffitCladding_Bottom_9000_CLA-002
	NONE	16413162	PB - Install Underside Cladding & Complete Joints Betweeen Modules (Night)	CON.SP1.2507	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AnyOfThese	Element.Type	Equals	GAM_Ceiling_Soffit_Bridge_60_CLG-501
	NONE	16413162	PB - Install Underside Cladding & Complete Joints Betweeen Modules (Night)	CON.SP1.2507	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AnyOfThese	Element.Type	Equals	GAM_StrFra_Bridge_SoffitCladding_Bottom_Cantilever_CLA-002
	NONE	16413162	PB - Install Underside Cladding & Complete Joints Betweeen Modules (Night)	CON.SP1.2507	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AnyOfThese	Element.Type	Equals	GAM_StrFra_Bridge_Soffit_Sculptform Medium Bronze_50_CLG-521
	NONE	16413447	PB - A1-1 Install facade Glazing for Hammerhead Work Area 1 ( Watertight)	CON.SP1.2508	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	A1-1
	NONE	16413447	PB - A1-1 Install facade Glazing for Hammerhead Work Area 1 ( Watertight)	CON.SP1.2508	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AnyOfThese	Element.Type	Equals	GAM_CurtainPanel_SystemPanel_Glazed_33_GLS-201
	NONE	16413447	PB - A1-1 Install facade Glazing for Hammerhead Work Area 1 ( Watertight)	CON.SP1.2508	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AnyOfThese	Element.Type	Equals	GAM_Wall_Bridge_CurvedGlazing_33_GLS-201
	NONE	16413447	PB - A1-1 Install facade Glazing for Hammerhead Work Area 1 ( Watertight)	CON.SP1.2508	V01_MH_VBS_IFC ARCH_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01]_ .nwd	Construction	And	AnyOfThese	Element.Type	Equals	GAM_Column_PedBridge_Overcladding_Undefined
